CPT_Si_c600_wl;CPT_Si_c600;CPT_InGaAs_c800_wl;CPT_InGaAs_c800;CPT_InGaAs_c1000_wl;CPT_InGaAs_c1000;CPT_InGaAs_c1200_wl;CPT_InGaAs_c1200;CPT_InGaAs_c1400_wl;CPT_InGaAs_c1400;Uni_Si_c600_wl;Uni_Si_c600;Uni_InGaAsi_c700_wl;Uni_InGaAsi_c700;Uni_InGaAsi_c900_wl;Uni_InGaAsi_c900;Uni_InGaAsi_c1100_wl;Uni_InGaAsi_c1100;Uni_InGaAsi_c1300_wl;Uni_InGaAsi_c1300;Fluorimeter_wl;Fluorimeter
706.41119;6.27428571900418E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;865;-1.04E-04
707.95294;6.24442552571763E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;866;-1.33E-04
709.49469;6.22624700558408E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;867;-1.57E-04
711.03644;6.19632223675353E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;868;-1.79E-04
712.57819;6.17950797917839E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;869;-1.99E-04
714.11993;6.14389742738393E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;870;-2.18E-04
715.66168;6.11799516820018E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;871;-2.32E-04
717.20337;6.08923148524853E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;872;-2.44E-04
718.74506;6.06518124965396E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;873;-2.57E-04
720.28674;6.04419248569057E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;874;-2.69E-04
721.82837;6.01775447213821E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;875;-2.82E-04
723.37006;5.98480045331196E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;876;-2.88E-04
724.91168;5.96113040532306E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;877;-2.94E-04
726.45331;5.93561403880747E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;878;-2.99E-04
727.99493;5.90388620632202E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;879;-3.05E-04
729.53656;5.86986321869737E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;880;-3.13E-04
731.07813;5.833571740083E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;881;-3.21E-04
732.61969;5.80643000544442E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;882;-3.25E-04
734.16125;5.76871335501854E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;883;-3.27E-04
735.70282;5.74338856856412E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;884;-3.28E-04
737.24432;5.71632981147695E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;885;-3.30E-04
738.78589;5.6771022736358E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;886;-3.35E-04
740.32739;5.64664773179997E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;887;-3.39E-04
741.8689;5.61445091633228E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;888;-3.41E-04
743.4104;5.58784116493028E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;889;-3.42E-04
744.95184;5.55172116364657E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;890;-3.41E-04
746.49329;5.5131382345331E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;891;-3.39E-04
748.03473;5.48364299167604E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;892;-3.40E-04
749.57617;5.44147970496114E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;893;-3.42E-04
751.11761;5.41067898023608E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;894;-3.45E-04
752.659;5.37595269457483E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;895;-3.48E-04
754.20038;5.33918001990524E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;896;-3.48E-04
755.74176;5.29948376940924E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;897;-3.48E-04
757.28314;5.25663591424326E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;898;-3.45E-04
758.82452;5.22385586385956E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;899;-3.43E-04
760.36584;5.17990627732969E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;900;-3.39E-04
761.90717;5.15308458895651E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
763.44849;5.117031706053E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
764.98981;5.08051130461903E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
766.53107;5.04593085656806E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
768.07233;5.01149622743907E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
769.61359;4.976860676317E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
771.15485;4.93220547473001E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
772.69611;4.89642096907619E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
774.2373;4.8596431609988E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
775.7785;4.82675947626356E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
777.3197;4.78555504524452E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
778.86084;4.74574126856944E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
780.40204;4.71100401466317E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
781.94318;4.67363661004766E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
783.48431;4.63407113187815E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
785.02545;4.59810669859863E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
786.56653;4.5652870308339E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
788.10767;4.52351102147299E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
789.64874;4.48989478065835E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
791.18976;4.45371221905078E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
792.73083;4.41390124236776E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
794.27185;4.38665500937001E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
795.81293;4.34996640302402E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
797.35388;4.30933025086067E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
798.8949;4.27822032951388E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
800.43591;4.24345273477569E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
801.97687;4.20901298164882E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
803.51782;4.17147560842954E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
805.05872;4.1388049794847E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
806.59967;4.10392523371724E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
808.14056;4.0722626639196E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
809.68146;4.04441572384967E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
811.22235;4.00193270359417E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
812.76324;3.97315319236428E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
814.30408;3.95199765104166E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
815.84491;3.92068865879729E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
817.38574;3.89216145108639E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
818.92657;3.86188261316955E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
820.46735;3.83587320810028E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
822.00812;3.81319144569518E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
823.54889;3.78502630380702E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
825.08966;3.76141185150711E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
826.63037;3.75624093055221E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
828.17108;3.72850165558884E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
829.71179;3.70348051482E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
831.2525;3.68786181204312E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
832.79315;3.66778710000847E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
834.33386;3.64812380168765E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
835.87451;3.63270236115452E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
837.4151;3.61838753140718E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
838.95575;3.60083820288158E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
840.49634;3.58848245135013E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
842.03693;3.57641025694854E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
843.57751;3.55474909206648E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
845.11804;3.54377565899094E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
846.65863;3.53327027529494E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
848.19916;3.51816391896464E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
849.73962;3.51016004049657E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
851.28015;3.49630871504758E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
852.82062;3.48744396804093E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
854.36108;3.47429269196677E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
855.90155;3.47060469818789E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
857.44196;3.45668409794761E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
858.98242;3.44667255421148E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
860.52283;3.43417956015003E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
862.06317;3.4284706207244E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
863.60358;3.41413563066356E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
865.14392;3.40706161684923E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
866.68427;3.39424982653673E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
868.22461;3.38249728114984E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
869.76495;3.37105349640853E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
871.30524;3.36121966363938E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
872.84552;3.34445851788445E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
874.3858;3.33524196808627E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
875.92603;3.31888541642239E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
877.46625;3.30968303510282E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
879.00647;3.29457025779595E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
880.54669;3.28355445100393E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
882.08685;3.26572495314864E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
883.62708;3.2453188690308E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
885.16724;3.22930181315081E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
886.70734;3.21710215979078E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
888.2475;3.19492653415167E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
889.7876;3.17887305664152E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
891.3277;3.15449798819633E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
892.86774;3.13694596922871E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
894.40784;3.11316880415444E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
895.94788;3.09182375439012E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
897.48792;3.06669926041045E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
899.02789;3.04705167935559E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
900.56793;3.02418963812562E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
902.10791;3.00370060655172E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
903.64789;2.97889297296922E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
905.18781;2.95309671152938E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
906.72772;2.92697783413279E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
908.2677;2.89424531741796E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
909.80756;2.86623114005172E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
911.34747;2.83855230007461E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
912.88733;2.80926462992751E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
914.42719;2.78182156571335E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
915.96704;2.75126920731663E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
917.50684;2.72074327352262E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
919.04663;2.68957806044778E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
920.58643;2.65153184627229E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
922.12622;2.61666595104558E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
923.66595;2.57901135377257E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
925.20569;2.53946134714877E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
926.74542;2.50046606841658E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
928.2851;2.46063084478174E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
929.82483;2.42032871795498E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
931.3645;2.37852095678785E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
932.90411;2.34230580117549E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
934.44379;2.30074657937162E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
935.9834;2.26375427727168E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
937.52301;2.22590938501927E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
939.06256;2.18613769603904E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
940.60217;2.14535194461879E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
942.14172;2.10563668499775E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
943.68127;2.06447762368288E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
945.22076;2.02601558155583E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
946.76025;1.9813124386929E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
948.29974;1.94582001385797E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
949.83923;1.9064437553525E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
951.37866;1.865708080334E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
952.91809;1.82758216677621E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
954.45752;1.79338854196852E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
955.99695;1.75698729454879E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
957.53632;1.72210118972662E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
959.07568;1.68843090514289E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
960.61505;1.6535166797503E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
962.15436;1.62030217112582E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
963.69366;1.58612249435542E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
965.23297;1.5506412455853E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
966.77228;1.51678151217391E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
968.31152;1.47911313645996E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
969.85077;1.4447252091272E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
971.39001;1.40579414975977E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
972.9292;1.37279285452309E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
974.46838;1.33512445507825E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
976.00757;1.3000390869679E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
977.54675;1.26420294449925E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
979.08588;1.2297477686552E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
980.625;1.19325254876575E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
982.16412;1.15933022458814E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
983.70319;1.12317984820729E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
985.24225;1.09017666112579E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
986.78131;1.05630792172446E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
988.32037;1.02225000299295E-20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
989.85938;9.88110816238263E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
991.39838;9.56615651785168E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
992.93738;9.24382738476166E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
994.47632;8.91612864075679E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
996.01526;8.61615401624642E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
997.5542;8.29823344390513E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
999.09314;7.99826980457007E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1000.632;7.69085540734402E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1002.1709;7.38658974248333E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1003.7097;7.09034731912158E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1005.2486;6.8061804781865E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1006.7874;6.49973493735027E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1008.3262;6.22344537261241E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1009.865;5.95284428658106E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1011.4037;5.67744326367864E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1012.9425;5.40417563610641E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1014.4812;5.16278462519379E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1016.02;4.92123531982365E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1017.5587;4.68195064758865E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1019.0973;4.43623134953384E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1020.636;4.21657248170568E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1022.1746;4.00088554974576E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1023.7132;3.79772119715363E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1025.2518;3.59163046786166E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1026.7904;3.38928183688639E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1028.329;3.20169789705794E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1029.8676;3.02692882610229E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1031.406;2.84351112109233E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1032.9446;2.67578964220537E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1034.483;2.51929329078376E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1036.0215;2.36437325800024E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1037.5599;2.22265533862978E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1039.0984;2.09056824069901E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1040.6368;1.97450501038581E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1042.1752;1.86863131911741E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1043.7136;1.76867422147492E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1045.252;1.68556059181024E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1046.7903;1.60661600131836E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1048.3286;1.54052508891195E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1049.8669;1.466391982834E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1051.4052;1.4045672842928E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1052.9435;1.3465510880201E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1054.4817;1.29032086498468E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1056.0199;1.22678831283378E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1057.5581;1.17327062252346E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1059.0963;1.12886665095722E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1060.6345;1.07796597657514E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1062.1726;1.03030500538549E-21;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1063.7108;9.80258179299566E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1065.2489;9.48131248470209E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1066.787;9.04888107757708E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1068.3251;8.5727163807487E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1069.8632;8.21486119879159E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1071.4011;7.91834390270869E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1072.9392;7.51423839707887E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1074.4772;7.10398149957731E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1076.0151;6.81999682127165E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1077.5531;6.5382358417595E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1079.0911;6.26102773697717E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1080.6289;5.94337089485878E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1082.1669;5.66490094391575E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1083.7047;5.47229817327843E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1085.2426;5.23269939747926E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1086.7804;4.91099124396024E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1088.3182;4.74399330021882E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1089.8561;4.59455072901871E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1091.3938;4.37418820798841E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1092.9316;4.12550376208022E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1094.4694;3.91670185914133E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1096.0071;3.79235752740693E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1097.5448;3.59572071168697E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1099.0824;3.38883822190696E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1100.6201;3.20773506314594E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1102.1577;3.1254326213653E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1103.6954;2.93510730261946E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1105.233;2.72101963316873E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1106.7706;2.60216045230415E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1108.3081;2.50355223076952E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1109.8457;2.37731103637151E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1111.3832;2.21291469889919E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1112.9207;2.07715800297975E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1114.4581;2.01575307421002E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1115.9956;1.88615704412809E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1117.5331;1.7401012162616E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1119.0706;1.6579026540025E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1120.6079;1.62348589933324E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1122.1453;1.52210102105807E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1123.6826;1.35868215491615E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1125.22;1.30520919715892E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1126.7573;1.27233880243642E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1128.2947;1.18697268069994E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1129.8319;1.06093462314482E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1131.3691;1.00449526134263E-22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1132.9064;9.95909750045545E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1134.4436;9.33881680257945E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1135.9808;8.33296777560207E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1137.5179;7.87130491534457E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1139.0552;7.68780516302381E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1140.5923;7.16964751033992E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1142.1294;6.05641311694815E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1143.6665;5.7635173245587E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1145.2036;5.87426422497437E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1146.7406;5.1166860209623E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1148.2777;4.38422925295883E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1149.8147;3.8614072685358E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1151.3517;4.28734722178677E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1152.8887;3.8507970209084E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1154.4255;3.12376232794963E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1155.9625;2.77120655329009E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1157.4994;3.46804810671403E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1159.0364;3.22140818242145E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1160.5732;2.5371454898427E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1162.11;2.36310638241473E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1163.6469;2.80536259609115E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1165.1837;2.93769495672886E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1166.7205;2.12542659713411E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1168.2572;2.2185221274856E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
1169.7939;2.53980588806367E-23;0;0;0;0;0;0;0;0;;;;;;;;;;;;
